Store,Dept,Error_Mean,Error_SD,Error_MAE,N,Shrunk_Error_SD,Safety_Stock_95
11.0,96.0,-432.3087590309333,712.7388873402496,594.5126051194857,4,1997.2481429753395,3285.1808518950797
11.0,97.0,265.35066476094016,756.9505267362143,668.3678849549788,4,2005.3650126144244,3298.5319143604206
11.0,98.0,-435.98932365954215,177.11741675388996,435.98932365954215,4,1936.6690665970063,3185.537138396808
11.0,99.0,30.49275865062006,49.19360835728431,34.61724134937994,4,1932.9282939122547,3179.3841148786933
12.0,1.0,206.36817777874603,433.70976579603473,369.11910783004987,4,1956.796837775542,3218.6443758222717
12.0,2.0,-304.2654222938363,2226.0881700309596,1888.8651338056006,4,2492.536068792351,4099.8569930604635
12.0,3.0,2671.5310818636945,6896.04158333336,5187.886952398959,4,5245.25466906864,8627.676166701696
12.0,4.0,-202.1823278347283,588.6090204210789,420.6507336727436,4,1976.9249033070187,3251.752097415238
12.0,5.0,1757.904941736343,2824.633951208875,1974.0502812221448,4,2779.258941339555,4571.4741498996755
12.0,6.0,-158.56575343020586,568.8403482408489,459.51731963427596,4,1974.0292436406103,3246.989161110529
12.0,7.0,-1110.9154871255105,2064.7701127129276,1941.6681622678752,4,2422.1146944418656,3984.0241400451596
12.0,8.0,-1637.1233088660247,771.8172896426458,1637.1233088660247,4,2008.1963918278996,3303.1891187289802
12.0,9.0,-135.93103686808536,2177.996293200987,1683.9978445066354,4,2471.201268705881,4064.764369757948
12.0,10.0,-673.9909675620884,1201.2547625127465,967.2238064232597,4,2111.0443590992377,3472.358970719827
12.0,11.0,313.92799964970254,1549.0579333075063,1142.8228137439964,4,2221.439178601655,3653.942289975031
12.0,12.0,71.04185851354794,491.56520022828346,395.0423287487448,4,1963.6241893225574,3229.8743697768527
12.0,13.0,-342.20610534191655,1061.9812975758578,928.6528613572918,4,2073.3798306280946,3410.4063344566507
12.0,14.0,873.0160299568133,725.1107997797212,873.0160299568133,4,1999.473585680373,3288.8413794000267
12.0,16.0,47.3486580211179,418.08491847708,361.8883937551377,4,1955.095722307204,3215.846289874313
12.0,17.0,564.0154225899146,1111.9346280394875,833.6975530763589,4,2086.4326234919718,3431.876268140645
12.0,18.0,-711.6815672450151,222.489325374292,711.6815672450151,4,1939.0081314444476,3189.3845576947965
12.0,19.0,-537.3054170715963,446.917893959657,537.3054170715963,4,1958.2823049360381,3221.0877518689313
12.0,20.0,-377.13306535536617,408.88547614620853,435.9431918341468,4,1954.1226804263315,3214.245778407384
12.0,21.0,-346.62800649654434,440.51634404130715,422.07550925738394,4,1957.556923447871,3219.894605497196
12.0,22.0,197.31201905587568,478.46764222027815,395.52404479645975,4,1962.0059699656497,3227.2126357984403
12.0,23.0,685.2818027737267,2098.1710065623456,1759.2155400659867,4,2436.4241359509547,4007.5610768110346
12.0,24.0,1883.9265114971508,4875.399722491664,4473.400940907535,4,3952.1845871480787,6500.765152552224
12.0,25.0,565.1705789777279,2181.4613753948283,1514.9262103106066,4,2472.7289883900908,4067.2772450214857
12.0,26.0,450.2693332366862,1131.1294081782528,741.477835253304,4,2091.5852009606915,3440.351503878217
12.0,27.0,24.173908022976775,212.35165330549478,157.38844731700522,4,1938.43968082211,3188.4495396269017
12.0,28.0,18.1040642802119,119.14845560797842,84.71117531920936,4,1934.4508164054773,3181.888441523786
12.0,29.0,967.168578541558,1062.6267744755362,1153.765920470933,4,2073.545180306201,3410.678310474399
12.0,30.0,11.159452504583669,501.4708280809825,393.4289953579612,4,1964.876148657479,3231.9336596296944
12.0,31.0,492.4988958912071,1122.8897918318903,1016.9843875864791,4,2089.3641439813855,3436.6981902501398
12.0,32.0,157.50967681649263,1071.9830720512311,837.5188951433674,4,2075.951742511644,3414.636753046507
12.0,33.0,645.1763232605308,4249.69549201074,3385.091995585607,4,3572.8080932598573,5876.74635060005
12.0,34.0,424.49287503637606,4688.7818707305405,3689.997802152562,4,3837.62159409974,6312.325797922248
12.0,35.0,-57.71764821903548,493.2091086628536,364.4756265565227,4,1963.8302870383015,3230.213370352101
12.0,36.0,-543.5950495161596,470.39511232443607,562.536422406579,4,1961.0297205050956,3225.6068483324384
12.0,38.0,2622.9005414196963,3300.0583710419264,3315.2613765358565,4,3029.883563768892,4983.714969105915
12.0,40.0,1789.274591709027,623.8684271924403,1789.274591709027,4,1982.3238108539983,3260.6325100754634
12.0,41.0,253.10482226550403,416.08822445596167,393.91091683634625,4,1954.8827302731977,3215.4959491546656
12.0,42.0,166.13190272215866,653.0814871387774,510.1284887723348,4,1987.0227724605052,3268.361614116832
12.0,44.0,3.762290831065002,917.7984683353071,663.0816292013469,4,2038.670841036937,3353.315127039814
12.0,45.0,139.0,2733.130726421601,139.0,1,2733.130726421601,4495.599988287083
12.0,46.0,523.8427467269858,1050.0468773994805,878.8378788428427,4,2070.3383796430803,3405.4035927727546
12.0,52.0,-175.5107280260911,678.6597086838473,514.5422843855517,4,1991.3039155162521,3275.403467799575
12.0,54.0,41.370000000000005,29.394428043423467,41.370000000000005,4,1932.7270371304207,3179.0530769311454
12.0,55.0,-340.5488155378398,943.8479155823736,770.6009958571813,4,2044.6090647675242,3363.0826358807194
12.0,56.0,74.0283191488287,263.28134909815293,225.40900854081727,4,1941.5613094224982,3193.5841617522456
12.0,58.0,1711.8576703513259,3159.7270354476273,2605.055564870859,4,2954.139342198377,4859.126811535037
12.0,59.0,-16.240852567683348,47.48040981108009,41.11312406815394,4,1932.906872695332,3179.3488801123444
12.0,60.0,-23.157487878351695,98.01960124576908,80.41046120377365,4,1933.85772614459,3180.912894857056
12.0,67.0,-143.26285388376368,433.6712495478825,273.6339484150069,4,1956.7925695374931,3218.6373551954366
12.0,71.0,157.4951103866524,523.6458466171382,430.7692781521264,4,1967.7663149354457,3236.6875601145007
12.0,72.0,-137.89195305124485,4311.422288766842,3164.0431672370305,4,3609.5959413614,5937.2569759776125
12.0,74.0,734.6156073176253,1737.339746506166,1517.8429248865432,4,2290.016698901995,3766.742272968384
12.0,79.0,41.92061704188018,1561.3498719205272,1302.249603506054,4,2225.737741767448,3661.012797188966
12.0,80.0,274.275,44.563127882439595,274.275,4,1932.8721427032538,3179.2917543589106
12.0,81.0,158.9922049648601,270.7419313818395,214.1473631762035,4,1942.0742469223774,3194.4278688593213
12.0,82.0,273.06804087706087,1021.0094746018124,605.623649766419,4,2063.0637308305018,3393.4378602885868
12.0,83.0,122.51953868122251,76.84728091743307,122.51953868122251,4,1933.3790461642889,3180.125536355308
12.0,85.0,-248.25908325544282,174.42382279425425,248.25908325544282,4,1936.5468284640099,3185.3360745603973
12.0,87.0,365.87675370399666,2284.8780586438693,1639.5939929299948,4,2518.994969286565,4143.378011503519
12.0,90.0,-36.91779158027248,896.8226048188081,672.1409308932266,4,2033.9978309014812,3345.6287093697283
12.0,91.0,-239.4957455238041,231.3246591373263,255.357413406864,4,1939.525027633682,3190.2347762664162
12.0,92.0,9.154589647010653,1937.992642149755,1632.2657790699395,4,2369.157977925539,3896.9180928118385
12.0,93.0,128.22414978169857,113.40119141598119,128.22414978169857,4,1934.2780821180331,3181.6043189045845
12.0,94.0,7.19,2.1147340258292533,7.19,3,2066.0530931892986,3398.3549238067258
12.0,95.0,-527.845765647302,1826.977135916367,1485.2626372790892,4,2324.6342747700164,3823.6831181911666
12.0,96.0,-2.7516648155761985,19.27682271558095,12.736664815576198,4,1932.6633389708459,3178.9483027823385
12.0,97.0,199.82674618451745,267.8597101461545,217.9095444225935,4,1941.8744027394575,3194.0991544302206
12.0,98.0,-198.7737076489882,70.22853333735911,198.7737076489882,4,1933.2531668931238,3179.9184833795744
13.0,1.0,-204.70707556559682,498.99067290165675,365.9845197369232,4,1964.560416397612,3231.4143262769066
13.0,2.0,2063.6999051561725,4112.454728113809,3376.810365293888,4,3491.5818376844254,5743.141049513114
13.0,3.0,13777.438517342955,55701.71663714472,46564.592174781865,4,39434.44712362831,64863.89337812608
13.0,4.0,837.362329223648,2648.389362473546,1560.4766958838845,4,2691.0936236939906,4426.455107399041
13.0,5.0,9826.29971191959,20397.348783431527,13242.20966987823,4,14552.007438162364,23935.922214086164
13.0,6.0,-4.041479289222025,1250.719052581495,903.4783479136513,4,2125.358995111205,3495.9044516826016
13.0,7.0,2319.0809846420652,3368.8122809202964,2597.125869772275,4,3067.482661058517,5045.559980652855
13.0,8.0,255.18647350026185,504.9403322460488,426.0237467492898,4,1965.3203691559575,3232.664337327783
13.0,9.0,-813.4508022694336,2091.8750227952933,1838.9029251164447,4,2433.7157474430614,4003.106174150633
13.0,10.0,409.70120068695906,2416.8336664992194,1828.359715277289,4,2579.8341554481685,4243.449567522208
13.0,11.0,444.4397665907936,1627.7620052570314,1234.6603958218811,4,2249.4013329626464,3699.935940993085
13.0,12.0,-208.84235275367064,622.687258615546,382.0311373295326,4,1982.1381119578944,3260.327062572686
13.0,13.0,1435.1188817301354,3141.9552355866076,2734.923168226813,4,2944.6465212432513,4843.512510556997
13.0,14.0,1906.5416698690378,1796.075200661447,1906.5416698690378,4,2312.5623985247325,3803.826648765002
13.0,16.0,-1478.1450428831477,686.7761440170441,1478.1450428831477,4,1992.6947884335912,3277.691250162289
13.0,17.0,1211.7253057334929,1289.1391279916534,1211.7253057334929,4,2136.806408993214,3514.733771925639
13.0,18.0,-738.6447163763501,2733.130726421601,738.6447163763501,1,2733.130726421601,4495.599988287083
13.0,19.0,-493.6068957929706,637.2380934883184,514.2791105912943,4,1984.4490363199675,3264.1281948912524
13.0,20.0,1265.5106174280395,1370.8378388266765,1460.2455266080656,4,2162.0823236025103,3556.308951745256
13.0,21.0,153.43674492053333,213.38112076342716,180.54035905407454,4,1938.496204588511,3188.5425129490754
13.0,22.0,1791.1807203436715,1358.111204627123,1791.1807203436715,4,2158.062743740738,3549.697331230798
13.0,23.0,1415.2754834464113,3449.783869577765,2527.5105493069723,4,3112.1545844084294,5119.0387557978565
13.0,24.0,3306.024095106229,4589.090222609021,4213.699431472924,4,3776.887120298645,6212.426478409528
13.0,25.0,1957.1817064371025,717.5866939907278,1957.1817064371025,4,1998.1158914215175,3286.6081710740573
13.0,26.0,173.19500819562745,1086.981459065417,721.77050155095,4,2079.847621829764,3421.0449042730816
13.0,27.0,606.3990426125271,684.5255206677431,618.7899113947807,4,1992.3075510768053,3277.0543013914885
13.0,28.0,-75.86743376829963,140.01832802791225,113.75347891219161,4,1935.1496970381388,3183.0379978672254
13.0,29.0,338.86253442931206,589.1186906488074,584.9841430808353,4,1977.0008092286703,3251.876951545774
13.0,30.0,178.01358554530634,744.9430112263625,475.97595202554385,4,2003.1155305779132,3294.831845673903
13.0,31.0,1163.2055809088995,2593.035859635023,2007.786777030148,4,2664.0043672132942,4381.897245625349
13.0,32.0,466.15311135145294,496.79422656768753,466.15311135145294,4,1964.282066209033,3230.95648095966
13.0,33.0,2695.5712307693743,3662.9064263965442,3013.1747685803543,4,3231.631712946803,5315.561144011947
13.0,34.0,2023.5159332873436,3204.06214116974,2513.2093281474345,4,2977.920228295839,4898.242888284567
13.0,35.0,-500.97850300723655,203.70768421365077,500.97850300723655,4,1937.9757981354614,3187.6865205072877
13.0,36.0,-966.4262575508681,280.5854110037603,966.4262575508681,4,1942.7727273896473,3195.5767669892653
13.0,37.0,44.71748793965719,117.10171980259204,100.83651464467164,4,1934.388324573248,3181.7856516068887
13.0,38.0,694.4795307588283,7240.562531043963,5263.165582103087,4,5472.465136191716,9001.404127630425
13.0,40.0,588.0329715522748,1859.6950383994267,1644.6280878102698,4,2337.570234619413,3844.9608786675453
13.0,41.0,125.059821731336,905.6568702601587,710.4884467134817,4,2035.954068042707,3348.846433126651
13.0,42.0,49.09968148481289,245.89838673537758,189.71309650431635,4,1940.4212924399858,3191.709000683774
13.0,44.0,159.329636003622,127.98143401602434,159.329636003622,4,1934.7329034213828,3182.352433375014
13.0,45.0,19.598802937897997,24.64231260933077,24.201197062102,3,2066.115610150454,3398.457755057028
13.0,46.0,-549.8637924880004,1758.1498192959104,1376.2985848108638,4,2297.9441197296455,3779.7817198691155
13.0,48.0,-182.53077412905355,479.39141656523253,371.2079668608635,4,1962.1187142966514,3227.3980837202066
13.0,49.0,10.755023497598131,2756.2401768228615,1935.243758671955,4,2744.709773367886,4514.645825653321
13.0,50.0,222.56666661164502,931.5661650417258,732.4303762304318,4,2041.7907688546857,3358.446951626665
13.0,52.0,-321.34287535128055,186.46697967927344,321.34287535128055,4,1937.107831564957,3186.258842545721
13.0,54.0,28.293333333333333,19.94938929725252,28.293333333333333,3,2066.093906220123,3398.4220552685038
13.0,55.0,-180.14401391334286,2753.160414730553,1989.2194413575917,4,2743.1638519189096,4512.10301115099
13.0,56.0,254.11857244913807,373.73642552555134,316.88460836678445,4,1950.6002260169157,3208.451856496285
13.0,58.0,1857.1139031739426,2996.660586922301,2563.1645230062836,4,2867.9241831787826,4717.315494523459
13.0,59.0,-17.173282676910517,229.24674951583185,175.72340541332113,4,1939.4016654465165,3190.0318635254284
13.0,60.0,146.43007231342793,255.60383710260228,259.7097189314553,4,1941.048284980495,3192.740311638102
13.0,67.0,217.35522684736452,514.9904350429222,417.3425068874699,4,1966.6238475996836,3234.8083685735987
13.0,71.0,-270.6995610040658,736.8486532729271,647.6255720956005,4,2001.6180336842485,3292.36868247701
13.0,72.0,-1094.1825654959703,5739.520419750441,4496.85397672127,4,4495.113914932643,7393.804426536989
13.0,74.0,2958.839860398666,1743.35725386387,2958.839860398666,4,2292.3021269358937,3770.5014675590787
13.0,79.0,1480.9607012252436,3052.6062793536803,2834.465619889821,4,2897.275329034107,4765.5938332387705
13.0,80.0,627.9013480310896,436.3983190553788,627.9013480310896,4,1957.0956875666848,3219.1359399851467
13.0,81.0,415.3834438860231,1228.3636187725576,1030.4991039266115,4,2118.8299539644377,3485.1651346718263
13.0,82.0,1018.7184675107574,1982.94747604355,1895.7581133454287,4,2387.6855174475295,3927.3931833930715
13.0,83.0,57.49353707815021,440.4875338053334,295.20791423342575,4,1957.553681913701,3219.8892736479597
13.0,85.0,-625.4621937210283,341.82351186579103,625.4621937210283,4,1947.6712865591735,3203.6341798060967
13.0,87.0,455.79489415922035,1298.7569119037971,942.5309021961093,4,2139.716462983794,3519.5203847866687
13.0,90.0,-1485.682410169582,4244.470926665876,3412.200324313453,4,3569.7014591574566,5871.636392229105
13.0,91.0,-104.59412744950168,2791.2769274849366,2218.3579659000934,4,2762.3568246716077,4543.672641995246
13.0,92.0,1011.4816120232208,5819.951557690488,4761.6137625298215,4,4546.528329482497,7478.373612786902
13.0,93.0,60.796040061610256,1478.8399071876413,1117.4529120695734,4,2197.3815143029465,3614.37095359732
13.0,94.0,-5192.308169659711,3302.1259420124366,5192.308169659711,4,3031.0096753904786,4985.5672578910335
13.0,95.0,-2063.501980695626,4460.504093308889,3685.8807561700814,4,3699.0607141634773,6084.413432005498
13.0,96.0,-61.7369572110897,352.6418747357984,253.2465343181707,4,1948.6354019578737,3205.2200085164486
13.0,97.0,255.37215538360215,1060.4791681299357,792.8994633587245,4,2072.995373095105,3409.773958089104
13.0,98.0,-291.4238350302944,1174.7625410841986,952.408429778046,4,2103.5767867663485,3460.075907283552
13.0,99.0,30.783793994637538,41.758738703202674,30.783793994637538,4,1932.8408315182023,3179.2402520426144
14.0,1.0,-1174.5837361142057,742.8771636681807,1174.5837361142057,4,2002.7318901951842,3294.200813398926
14.0,2.0,-516.3972215582071,3700.685074887798,2709.278954373196,4,3253.0811234280013,5350.842284637918
14.0,3.0,-1936.0678833534075,5059.184887719554,4222.61370839403,4,4066.0395531671716,6688.039906355166
14.0,4.0,-1845.57294227682,3218.2545727973034,1912.1386693570385,4,2985.5624313553235,4910.813193704859
14.0,5.0,2562.208789031287,4860.547287558038,3211.2197882921937,4,3943.026978242583,6485.702226329817
14.0,6.0,-248.92144727566358,747.3321936782056,652.073660511912,4,2003.5604527213234,3295.5636774752024
14.0,7.0,157.64320491488797,857.273013775364,640.6494104769317,4,2025.453108301617,3331.573891410048
14.0,8.0,-2413.0045102541226,4077.3589237996375,3088.935549707454,4,3470.9407486442637,5709.189479341176
14.0,9.0,-2411.7659167812667,2380.9930453897123,2411.7659167812667,4,2563.1164087789734,4215.951321278927
14.0,10.0,-1066.6239065509421,2056.916973331684,1760.7486399438671,4,2418.7714859913744,3978.525051499714
14.0,11.0,-10.890510123734202,2874.299409343311,2143.59106549999,4,2804.6034177991346,4613.162103927401
14.0,12.0,-270.4049052669095,346.9156926347017,321.78970147152427,4,1948.1214111941385,3204.374568944499
14.0,13.0,-1931.2212796120439,1987.2399617557041,1931.2212796120439,4,2389.4692123261057,3930.3271003834725
14.0,14.0,-537.719184229918,1418.4178905377814,1164.00705055875,4,2177.3737483385253,3581.461107183545
14.0,16.0,-127.88005076902846,2158.613429374654,1471.6093649104096,4,2462.6830394090985,4050.753129403931
14.0,17.0,159.81198844429855,2593.433307101927,1999.1045366014187,4,2664.1978047899806,4382.21542212495
14.0,18.0,-1391.4344421415803,419.038423126309,1391.4344421415803,4,1955.1977863845452,3216.014170342109
14.0,19.0,53.74596797842281,501.15406144333946,390.3151917527418,4,1964.8357388101203,3231.867191345702
14.0,20.0,-25.51107174644585,1264.7237935191654,1089.1922298788686,4,2129.4987487203857,3502.713740421348
14.0,21.0,-307.4530033394999,838.6713545810834,677.0515651198934,4,2021.555491286937,3325.1628819269836
14.0,22.0,882.6152672225871,781.8348992918518,937.3619515048158,4,2010.1330027464064,3306.3745602222803
14.0,23.0,-795.8180242306007,1504.164303961753,1298.0849043140333,4,2205.9594081739824,3628.480333442698
14.0,24.0,-35.74723245867699,607.8181578350187,509.74049963316793,4,1979.8290937229688,3256.5290655542713
14.0,25.0,-810.7858725227534,622.0989110106697,810.7858725227534,4,1982.045738976592,3260.175122539358
14.0,26.0,-3.3043413899956704,617.8415031319661,460.8414634920807,4,1981.3797832195417,3259.0797227969847
14.0,27.0,136.58063276409945,516.5217594592228,443.53843324520386,4,1966.8246357650596,3235.1386357156666
14.0,28.0,93.01331297319503,143.60680130279619,122.48658797439977,4,1935.2811786779575,3183.2542659193587
14.0,29.0,49.597880860468194,713.253933020027,534.5338845144538,4,1997.3400737829306,3285.3320646173747
14.0,30.0,-486.80765373731583,627.5051515935661,605.1561821581677,4,1982.8976628896326,3261.57641267761
14.0,31.0,50.59449245752171,565.5651258168211,409.028719583044,4,1973.5586486408336,3246.2151012183213
14.0,32.0,-353.1645825196647,835.0066900010485,789.6267975533901,4,2020.7968403647576,3323.915012206047
14.0,33.0,-153.4907459126748,873.864392376369,697.4699012689039,4,2028.9951384827402,3337.4000126002397
14.0,34.0,-224.2443085613013,1230.4826327897738,884.219211951593,4,2119.4446297682703,3486.1761863971597
14.0,35.0,-421.0217166619376,682.2903295317819,557.3895168286164,4,1991.924152858544,3276.4236674416147
14.0,36.0,365.9140309948565,428.058508352851,378.348869713436,4,1956.1745390280407,3217.620785470397
14.0,38.0,531.1376719903237,12012.239808717484,9500.40419309906,4,8711.024876265907,14328.360862190475
14.0,40.0,10836.70104004126,21164.767217369536,17819.427313950044,4,15090.019465414052,24820.87324845462
14.0,41.0,-112.6915308582926,708.3462497390236,459.92673038857845,4,1996.4666259706432,3283.895370815381
14.0,42.0,-139.2536013853362,561.9801474952044,433.53778419994046,4,1973.046534409237,3245.372748267066
14.0,44.0,-263.3988092297344,885.2473428263122,555.1491338990767,4,2031.4608568331948,3341.455758372026
14.0,46.0,-279.39960537153274,845.1439446987632,697.7710174422136,4,2022.9028467737712,3327.3790844862956
14.0,49.0,716.9113054610634,1379.7871551225858,1150.7916865486632,4,2164.92680720979,3560.9877109234935
14.0,50.0,195.30877457732817,417.96768736310315,348.82218916918356,4,1955.0831894563373,3215.8256751691088
14.0,51.0,7.173333333333333,4.501081351556904,7.173333333333333,3,2066.0547306413832,3398.3576171757263
14.0,52.0,-76.02678636874276,267.819676281986,215.42873208993848,4,1941.8716418334216,3194.0946131439136
14.0,54.0,23.858708769169738,21.552938026760636,23.858708769169738,3,2066.1008085712783,3398.4334086258364
14.0,55.0,362.63231671444623,2375.541386330227,1605.212516429415,4,2560.58591399289,4211.7890277520555
14.0,56.0,-56.72946217635496,527.3856982712666,343.23237956684756,4,1968.265637871441,3237.5088732567924
14.0,58.0,1069.8071362314445,5756.296581052263,4174.245063160528,4,4505.8269993833455,7411.425882351565
14.0,59.0,30.69397636467813,106.7785344623855,89.2268945427104,4,1934.0896079463075,3181.294306479635
14.0,60.0,74.15385070264028,103.15057287135039,89.70046661421361,4,1933.9911592860963,3181.132372843818
14.0,67.0,-390.134748575869,506.756754172835,511.4752322552488,4,1965.554117241453,3233.048818714003
14.0,71.0,-338.2845562753887,2414.3422183886582,1848.070858983629,4,2578.6674771288112,4241.530552457128
14.0,72.0,4839.989712447221,6656.761216093953,5472.33124230202,4,5088.343220332259,8369.57980113745
14.0,74.0,-243.377959073664,1292.8167348324582,916.6210204674962,4,2137.917056105396,3516.560623856375
14.0,79.0,-482.62081916256193,3422.838031472327,2675.590422798242,4,3097.242625094394,5094.510765435213
14.0,80.0,-1675.816522146346,1670.642147993279,1902.8854757286408,4,2265.066086713748,3725.7021680158864
14.0,81.0,-3399.261100857452,5207.180773574706,3399.261100857452,4,4158.409261748773,6839.974556536064
14.0,82.0,-2560.962538700913,5740.228833833668,3780.056610733167,4,4495.56618416887,7394.5483432305555
14.0,83.0,-61.85898706050648,2051.2275173544517,1564.0751405338515,4,2416.35447478862,3974.549421856481
14.0,85.0,284.15674745125796,571.2446348631512,459.6773100097688,4,1974.376357304985,3247.5601122803405
14.0,87.0,-96.12869766356926,1225.7135547703488,939.5151861085487,4,2118.0624738257407,3483.902742182077
14.0,90.0,-7281.561570807735,9148.422726778299,8057.007612856312,4,6751.431031845898,11105.115819844446
14.0,91.0,-3502.0528880247693,4308.335571056744,3502.0528880247693,4,3607.7526911183027,5934.225099129874
14.0,92.0,-15507.460004754677,24691.91102643734,15633.453770906832,4,17566.45202801647,28894.242330951933
14.0,93.0,-4555.901163956332,5267.979270915906,4700.692687584367,4,4196.522915850071,6902.665938720957
14.0,94.0,-4394.292470823559,3640.201643859102,4394.292470823559,4,3218.778617400114,5294.419683184423
14.0,95.0,-16609.222474233877,21789.86563133706,16609.222474233877,4,15528.493935334389,25542.09957062871
14.0,96.0,1.98,2733.130726421601,1.98,1,2733.130726421601,4495.599988287083
14.0,97.0,-1286.652472028556,3388.533915036033,2458.9636770839043,4,3078.3246791931556,5063.393513505089
14.0,98.0,-714.823976094513,1660.136386518849,1325.5063703922838,4,2261.2006091403887,3719.3440232094467
14.0,99.0,237.35357845947362,732.2582424242548,422.7514215405263,4,2000.7755622892998,3290.982940347426
15.0,1.0,-598.1068783196251,375.409223505797,598.1068783196251,4,1950.76083270132,3208.71603098364
15.0,2.0,-1255.9017391375537,1496.1117485575069,1703.8976403460974,4,2203.2196817250965,3623.973884456393
15.0,3.0,535.6738424723189,2382.3102619665046,1926.8544226508056,4,2563.7283155573236,4216.957818362652
15.0,4.0,-616.4512632084347,483.98286317444257,641.1119788247693,4,1962.682218235596,3228.324965217981
15.0,5.0,87.60311658992305,3344.241847121824,2399.0284519344905,4,3054.010240630396,5023.399821047845
15.0,6.0,-486.40672085880374,681.6982645270698,656.2081928696643,4,1991.8227947748123,3276.2569482299677
15.0,7.0,1129.5390650392992,702.5819866287359,1129.5390650392992,4,1995.4479466582245,3282.2197924536486
15.0,8.0,119.17253116776283,820.2746681480413,632.2148255097864,4,2017.7777502633,3318.949050902571
15.0,9.0,-845.080469466734,1978.4907643315908,1366.6488541025928,4,2385.8362550953984,3924.351417505984
15.0,10.0,-209.045451351486,794.228089534166,583.6468464612717,4,2012.5607849099813,3310.367906519484
15.0,11.0,-1088.626721173252,563.585153813325,1088.626721173252,4,1973.2754234151726,3245.7492371786484
15.0,12.0,-22.142575871733015,173.89963058841394,128.3755125237351,4,1936.5232569257535,3185.297302830203
15.0,13.0,-284.72239541200906,756.8512756321692,694.6215081151586,4,2005.3462819592917,3298.5011051743904
15.0,14.0,-739.5613496139499,1835.8410253495192,1508.4235673209937,4,2328.1232611339806,3829.4219900663174
15.0,16.0,300.9349515992644,1953.020211330949,1462.3267160723872,4,2375.320137747442,3907.0539437447505
15.0,17.0,-258.52788990286354,1781.2352827574646,1404.6897332768403,4,2306.816280097955,3794.375125029824
15.0,18.0,-1101.4013540749347,1452.3637188956147,1101.4013540749347,3,2274.3317821389833,3740.942880742312
15.0,19.0,-122.62514373181307,253.34288492504646,217.03367637726706,4,1940.900072782215,3192.4965242662024
15.0,20.0,-238.14190701020812,140.36452723668452,238.14190701020812,4,1935.1622371543228,3183.058624522813
15.0,21.0,-219.8838547896289,409.7723476718142,306.81599141453785,4,1954.2155644434852,3214.398559019885
15.0,22.0,260.79355645349096,525.6887562892842,518.4846542948208,4,1968.038647511634,3237.135507340181
15.0,23.0,-689.7312522272341,2023.5513565405536,1731.6418484818614,4,2404.658360377518,3955.311025646141
15.0,24.0,27.299855303685263,926.4640517608193,660.0307610797815,4,2040.6297075798616,3356.5371757776575
15.0,25.0,213.3651993779929,522.3120430955861,436.86005205383003,4,1967.5890625423483,3236.3960058728285
15.0,26.0,-263.25936409079293,1124.5107738702618,865.8381830415509,4,2089.7999962030053,3437.415103357686
15.0,27.0,-126.09720966304263,211.228217364318,191.26655454070323,4,1938.378307699606,3188.3485898237536
15.0,28.0,-56.90037609925676,48.53292670983118,61.323493025426075,4,1932.9199430763929,3179.370378976038
15.0,29.0,-258.6608324131587,594.5308647064874,457.53149929895903,4,1977.8107236030592,3253.2091421420077
15.0,30.0,-384.1928029845259,225.35623653029634,384.1928029845259,4,1939.1736643546094,3189.656835102456
15.0,31.0,516.3731395687765,811.0876835510215,636.46835124142,4,2015.9199882582184,3315.8933043304996
15.0,32.0,-175.34341166416266,627.8291410386623,511.23104878062236,4,1982.94894009493,3261.6607561747232
15.0,33.0,503.70776887560305,476.97473221119526,503.70776887560305,4,1961.824210126612,3226.913667467965
15.0,34.0,-642.1067481393607,1507.6389591992574,1274.3020108331998,4,2207.145078943078,3630.430588307615
15.0,35.0,-338.4340493471417,323.8817769531533,382.8898193397131,4,1946.1375816154675,3201.1114596667685
15.0,36.0,51.28306641147506,200.91065175489226,152.32827874375343,4,1937.8297987308435,3187.4463728570695
15.0,38.0,-816.0760056473864,9932.408138288964,8290.141485614206,4,7284.323406921836,11981.645775762887
15.0,40.0,346.5872286057702,960.4856815565033,684.7646130726307,4,2048.4794741691862,3369.4488928228307
15.0,41.0,733.4331372244661,457.4216853323286,733.4331372244661,4,1959.4945988598868,3223.081797926505
15.0,42.0,-292.15982151409014,275.46556197895035,345.9396319564072,4,1942.4063482631857,3194.9741269542656
15.0,44.0,59.25984660654751,264.40391745844244,189.1629362666198,4,1941.637581949479,3193.7096188948867
15.0,46.0,-947.5789947666112,740.0313226707035,947.5789947666112,4,2002.2050252463682,3293.3341976769525
15.0,49.0,541.3100263146516,700.6729549694381,751.6872500638947,4,1995.1122972824703,3281.6676983605553
15.0,50.0,-79.97561186012592,753.8647635366425,627.1995939147088,4,2004.7837351460166,3297.575798008245
15.0,52.0,51.7368159573781,245.25848938728535,187.21655231367356,4,1940.3807995244647,3191.642395764813
15.0,54.0,28.92,0.0,28.92,2,2231.591893351749,3670.6420196551276
15.0,55.0,-226.69694347988764,1539.9463412234668,1112.0112478758465,4,2218.2694044634673,3648.728475487216
15.0,56.0,405.5675897926228,398.203020810487,454.8366541651617,4,1953.0193564699334,3212.430971996
15.0,58.0,-149.77998638981046,260.4084043563354,269.2300261945504,4,1941.367572713792,3193.2654932242567
15.0,59.0,-26.313327742890827,59.64595754931788,51.1495923977614,4,1933.075426355868,3179.626126212213
